income,employment_length,loan_amount,loan_interest_rate,credit_history_length,max_allowed_loan
110000,1,4000,13.16,2,127985
115000,3,9975,7.51,4,128001
75600,3,5000,13.06,14,128049
75000,4,14400,10.37,15,128054
75000,0,14400,11.36,16,128054
70000,3,8400,14.72,17,128064
105804,4,20000,17.74,5,128086
78300,2,5000,7.74,10,128086
77500,3,7500,10.08,7,128095
79536,2,15000,7.49,11,128121
80000,6,7800,7.14,9,128170
70000,1,4800,15.99,13,128174
95000,13,4800,6.03,10,128181
85000,0,12000,10.62,8,128214
93500,2,12000,15.21,7,128217
78000,2,7500,5.79,27,128217
85000,12,3500,8.88,6,128232
115000,7,4000,7.68,4,128235
105000,8,3000,13.43,4,128236
98000,11,4000,7.68,9,128283
98004,11,4000,7.49,5,128288
99518,11,6000,6.62,6,128328
88900,3,5000,7.14,5,128329
72000,2,12000,8.59,11,128357
72000,0,12000,6.54,16,128357
120000,9,21600,11.11,3,128363
102000,11,14400,9.62,10,128366
104000,8,12000,11.99,5,128370
84000,16,6000,6.03,6,128375
120000,0,9600,11.49,4,128377
96000,12,6000,5.42,9,128378
96000,8,6000,8.49,6,128378
85000,1,3350,12.68,5,128382
120000,6,3600,5.42,2,128387
120000,4,3600,9.99,3,128387
90000,2,20000,12.53,7,128453
90000,8,20000,10.62,9,128453
90000,5,20000,7.49,5,128453
72890,1,10000,13.79,12,128453
110000,8,20000,11.36,6,128462
110000,7,20000,7.9,10,128462
100000,7,16500,7.88,6,128463
95000,3,14000,11.11,5,128465
90000,5,11000,6.62,9,128467
80000,17,7500,10.01,8,128471
110000,0,9000,6.03,4,128476
90000,14,6500,8.49,5,128476
120000,7,9500,7.74,2,128478
125000,3,24000,14.96,23,128500
122880,5,25000,10.36,2,128560
96339,11,11100,7.29,7,128561
84000,7,10000,11.99,6,128567
84000,17,10000,6.03,7,128567
80000,3,9000,7.88,17,128591
118189,5,25000,11.49,4,128605
97000,1,12000,7.9,10,128618
99000,11,5000,6.03,8,128631
120600,7,10000,7.4,2,128667
99780,11,6000,9.7,9,128682
124000,5,1500,8.49,4,128692
85000,19,20000,6.54,9,128701
75000,0,10000,6.99,15,128713
75000,5,10000,11.12,14,128713
75000,8,10000,6.62,17,128713
75000,3,10000,5.42,15,128713
115000,3,15000,13.16,4,128719
115000,3,15000,9.63,2,128719
92000,6,23000,6.17,7,128750
96000,5,20000,13.04,6,128756
75996,4,8000,11.99,13,128761
72000,8,8000,7.9,11,128766
72000,2,8000,11.89,13,128766
72000,5,8000,13.99,13,128766
72000,5,8000,13.61,13,128766
85000,2,7200,10.65,10,128773
106300,11,20000,6.54,7,128780
80000,2,12000,12.84,11,128790
72096,6,4500,10.25,12,128853
112445,5,6000,5.79,2,128915
80000,0,23000,9.62,11,128942
110000,12,25000,11.12,10,128956
110000,0,25000,6.54,5,128956
80000,8,15000,10.59,12,128956
80000,1,15000,11.36,12,128956
90000,13,15000,6.54,5,128961
90000,1,15000,7.51,7,128961
90000,3,15000,11.12,6,128961
90000,12,15000,10.74,9,128961
90000,5,15000,6.03,5,128961
100000,3,16000,12.18,8,128963
100000,3,16000,11.58,9,128963
100000,5,16000,13.11,8,128963
96000,2,15000,10.99,9,128963
120000,9,21000,11.26,3,128964
125000,9,21000,11.11,3,128965
84996,7,7000,12.99,7,128967
78000,3,7500,10.99,6,128970
120000,8,15000,11.14,3,128971
120000,0,15000,13.43,4,128971
120000,4,15000,11.48,3,128971
120000,8,15000,9.88,2,128971
120000,9,15000,10.62,4,128971
120000,7,15000,10.25,3,128971
140000,5,18000,6.91,3,128972
80000,3,7000,8.9,7,128972
80000,2,7000,6.99,9,128972
75000,3,6000,5.79,14,128972
85000,0,7000,8.94,10,128973
70000,6,4000,5.99,17,128976
70000,5,4000,7.49,16,128976
90000,1,6000,10.38,7,128977
90000,2,6000,5.99,6,128977
90000,0,6000,12.87,6,128977
90000,2,6000,8.9,6,128977
90000,6,6000,9.91,9,128977
90000,14,6000,7.14,9,128977
90000,3,6000,13.92,5,128977
90000,4,6000,11.86,8,128977
90000,0,6000,8.9,8,128977
100000,11,6000,7.51,6,128979
100000,3,6000,8.94,6,128979
100000,1,6000,6.62,10,128979
100000,5,6000,11.83,10,128979
100000,4,6000,7.14,5,128979
100000,11,6000,6.62,10,128979
100000,0,6000,8.59,7,128979
100000,11,6000,7.14,6,128979
100000,11,6000,10.25,9,128979
95000,7,4000,7.88,7,128982
95000,0,4000,7.43,7,128982
80000,4,3000,8.9,9,128982
88000,3,3000,7.68,8,128984
90000,9,1500,12.42,8,128989
75000,2,12000,10.99,16,128990
75000,3,9000,5.99,12,128991
124800,2,14500,6.62,4,128992
100000,3,1000,16.29,3,128992
100000,2,1000,5.79,4,128992
103000,11,10000,6.62,6,129023
103000,11,10000,12.68,6,129023
80038,3,3000,5.79,10,129045
106800,1,15000,12.53,10,129147
85000,1,6000,5.42,25,129147
79000,7,13000,6.92,15,129159
87000,4,10000,7.51,6,129168
77954,9,15000,12.73,16,129170
84000,6,1000,7.9,6,129190
70000,1,8000,12.21,12,129190
75000,7,17000,7.88,11,129199
95000,3,18000,10.99,9,129208
75000,6,9500,6.03,14,129214
95000,4,13200,12.42,9,129266
91800,13,8400,11.99,8,129273
82000,3,6000,10.99,8,129274
82000,2,6000,5.42,6,129274
82000,5,6000,7.49,5,129274
106000,0,3200,9.99,4,129286
88000,2,15000,5.42,12,129310
102500,3,9000,7.66,9,129349
81996,1,10000,13.61,5,129359
82000,11,10000,7.51,7,129366
86500,4,9000,7.14,8,129370
96000,12,5000,12.69,6,129380
112000,8,5000,9.25,3,129383
112000,8,5000,12.69,2,129383
85000,3,10000,6.03,16,129391
80000,8,5000,9.99,12,129393
115154,7,3000,14.27,4,129415
95000,14,13000,13.72,6,129466
130000,0,20000,11.49,2,129467
130000,5,20000,12.53,3,129467
130000,7,20000,15.62,3,129467
70000,0,7000,7.74,16,129467
90000,11,10000,10.99,6,129469
90000,2,10000,7.88,6,129469
90000,3,10000,11.49,6,129469
90000,10,10000,12.21,6,129469
90000,4,10000,11.99,10,129469
90000,2,10000,5.99,5,129469
120000,8,14500,7.49,3,129471
90000,4,23475,11.36,9,129473
110000,9,8000,7.9,3,129478
110000,3,8000,10.99,2,129478
110000,3,8000,13.16,4,129478
110000,9,8000,11.49,2,129478
100000,7,5500,6.03,7,129480
110000,0,2500,9.91,3,129488
96000,4,24000,9.99,8,129550
90000,16,14400,9.32,10,129562
121000,8,15600,9.91,4,129570
120000,2,14400,17.58,3,129571
68000,0,3000,7.88,17,129579
87000,5,20000,10.38,14,129629
95000,5,12800,10.65,8,129666
93600,1,6000,7.88,10,129698
68608,21,7500,10.33,6,129706
140000,6,24250,16.4,2,129716
105000,4,12000,7.66,5,129720
105000,3,12000,12.53,9,129720
105000,2,12000,8.88,6,129720
105000,11,12000,15.99,9,129720
95000,13,8000,8.59,5,129724
108600,2,6000,12.87,3,129731
85000,0,2000,7.49,10,129736
105600,3,7500,7.9,4,129757
93500,1,10450,11.99,10,129769
99996,11,5200,5.42,9,129775
72600,5,4500,9.99,14,129785
98004,11,2500,13.99,9,129792
80000,1,7800,11.49,11,129792
81960,1,9500,7.29,10,129799
92341,8,17000,14.96,22,129818
81000,7,24000,12.18,11,129841
112000,8,4500,7.49,3,129884
96500,1,10000,10.25,9,129896
83500,1,12000,12.23,8,129913
86004,2,18000,10.75,15,129916
100000,0,25000,12.18,7,129951
100000,0,25000,11.48,5,129951
99996,14,20000,13.49,7,129952
110000,4,24000,13.92,9,129957
90000,5,14000,13.85,5,129962
90000,2,14000,8.94,6,129962
100000,5,15000,13.49,5,129964
100000,2,15000,11.14,6,129964
100000,2,15000,6.17,8,129964
100000,3,15000,8.94,9,129964
100000,2,15000,7.88,8,129964
100000,1,15000,6.62,9,129964
120000,9,20000,11.99,4,129965
120000,4,20000,14.84,3,129965
120000,9,20000,13.06,2,129965
120000,6,20000,7.49,3,129965
120000,9,20000,10.99,4,129965
120000,9,20000,13.8,3,129965
120000,5,20000,11.14,3,129965
120000,9,20000,13.57,4,129965
120000,9,20000,13.85,3,129965
120000,9,20000,7.9,4,129965
120000,5,20000,13.85,4,129965
120000,9,20000,6.54,2,129965
120000,9,20000,6.99,2,129965
120000,4,20000,15.65,2,129965
80000,0,10000,8.59,7,129965
80000,5,10000,14.27,5,129965
140000,7,24000,7.88,2,129966
99996,6,10000,5.42,7,129966
84996,1,6000,13.35,9,129969
70000,0,6500,9.63,16,129969
120000,9,14000,11.14,2,129972
100000,0,10000,8.59,8,129972
100000,13,10000,5.42,5,129972
100000,2,10000,11.89,7,129972
100000,2,10000,10.99,8,129972
100000,4,10000,7.49,8,129972
100000,3,10000,5.79,7,129972
100000,11,10000,9.07,8,129972
100000,1,10000,7.51,7,129972
100000,12,10000,7.49,6,129972
100000,1,10000,13.57,6,129972
100000,12,10000,6.62,6,129972
100000,12,10000,6.92,10,129972
100000,1,10000,11.14,8,129972
69996,14,3000,7.49,11,129972
116664,8,10000,10.75,3,129973
80000,5,6000,6.03,8,129974
80000,2,6000,10.0,8,129974
110000,9,7500,5.42,4,129978
120000,5,8000,7.29,3,129979
120000,7,8000,9.99,2,129979
120000,1,8000,7.51,2,129979
120000,7,8000,5.42,4,129979
120000,7,8000,10.99,2,129979
120000,7,8000,14.79,3,129979
120000,7,8000,10.0,2,129979
120000,3,8000,11.49,2,129979
120000,7,8000,15.68,4,129979
90000,5,5000,8.49,8,129979
90000,14,5000,15.27,6,129979
125000,6,7500,7.88,3,129981
125000,6,7500,8.0,2,129981
100000,1,5000,13.57,7,129981
100000,4,5000,12.99,7,129981
100000,11,5000,9.99,6,129981
100000,1,5000,7.49,9,129981
100000,4,5000,8.32,7,129981
100000,3,5000,6.92,10,129981
100000,9,5000,7.74,6,129981
75000,0,20000,6.91,14,129987
68000,2,6000,11.49,13,129991
100016,13,10000,13.98,10,129994
82500,0,10200,13.72,7,130016
91992,0,3350,14.72,7,130022
118400,8,12000,13.49,4,130054
98000,3,12000,7.51,9,130068
74400,21,7500,7.29,14,130108
100111,14,20000,15.23,9,130124
84000,5,21000,15.31,15,130148
72000,8,6600,7.51,13,130169
121000,3,15000,12.73,4,130171
130000,4,12800,15.7,3,130175
90000,13,4800,5.79,8,130179
90000,14,4800,8.49,5,130179
100000,3,4800,9.62,6,130181
104000,8,5000,12.69,4,130182
103240,10,4000,10.59,3,130196
115000,1,25000,14.96,10,130207
115000,3,25000,11.86,8,130207
115000,3,25000,12.18,7,130207
115000,11,25000,10.59,10,130207
95000,6,17000,6.03,5,130210
95000,15,17000,8.49,8,130210
86400,16,8000,6.03,6,130211
85000,17,10000,7.14,6,130217
85000,2,10000,7.88,5,130217
85000,4,10000,10.25,10,130217
85000,1,10000,12.99,6,130217
85000,2,10000,10.75,10,130217
95000,4,7500,7.74,10,130225
79500,0,16000,10.74,15,130269
122000,8,10000,13.49,2,130277
122000,3,10000,12.73,4,130277
79000,12,4000,6.76,10,130278
103200,8,9000,6.76,5,130294
102500,3,8000,5.79,10,130351
72000,3,10000,12.18,11,130361
72000,4,10000,5.42,11,130361
90000,2,13600,7.66,5,130363
127000,8,22000,14.83,2,130364
78000,19,10000,10.37,15,130364
100970,7,16000,7.51,9,130370
104000,2,10000,8.94,7,130373
108000,7,10000,10.65,3,130374
108000,10,10000,10.99,3,130374
88000,4,6000,7.14,7,130376
96000,12,4000,9.32,5,130382
80000,2,1600,10.99,5,130387
80000,0,4000,7.9,14,130394
75000,5,12000,6.62,12,130458
75000,5,12000,5.99,16,130458
75000,3,12000,7.51,15,130458
115000,7,19000,16.29,2,130464
110000,4,18000,9.91,8,130464
110000,0,18000,13.49,6,130464
95000,6,12000,8.94,5,130467
90000,5,9000,7.14,7,130471
102000,0,7200,6.91,6,130477
120000,3,7500,6.03,2,130480
120000,0,7500,8.32,4,130480
120000,3,7500,7.14,2,130480
105000,10,6000,7.49,3,130480
105000,2,6000,7.51,3,130480
105000,6,6000,7.74,3,130480
105000,2,6000,10.99,3,130480
95000,4,2500,13.72,6,130486
82150,4,5000,7.51,9,130524
95000,4,7200,7.29,9,130525
92000,17,24000,10.25,12,130548
75996,9,10000,11.99,12,130556
92000,0,12000,6.62,7,130566
92004,6,12000,14.46,5,130572
99000,0,8000,12.68,6,130575
86004,16,7000,12.61,9,130580
97000,6,10000,11.71,7,130621
85000,6,1950,14.22,25,130648
102000,2,7000,11.46,5,130677
115275,7,7600,17.49,3,130709
95000,5,7000,9.62,8,130726
95000,5,7000,9.91,7,130726
99473,12,8500,11.58,5,130736
116004,9,20000,12.21,2,130768
76000,4,6000,14.79,14,130772
75000,4,4200,14.27,15,130777
120000,7,7200,6.03,3,130780
120000,5,7200,11.99,3,130780
120000,7,7200,5.42,4,130780
120000,3,7200,9.99,2,130780
80000,2,1200,8.94,10,130789
80000,5,10000,11.14,11,130791
80000,2,3600,12.99,12,130794
80000,0,3600,5.79,14,130794
74360,0,3000,14.35,13,130828
70000,2,5600,8.0,16,130871
118000,7,4800,10.99,3,130884
85000,20,8500,7.42,12,130892
74970,3,4000,6.99,13,130923
80000,9,21000,10.59,12,130945
95000,9,21000,10.25,8,130954
120000,4,25000,7.49,4,130959
120000,0,25000,14.11,4,130959
120000,2,25000,10.99,4,130959
120000,10,25000,15.31,3,130959
120000,4,25000,10.99,2,130959
130000,3,25000,10.59,4,130962
130000,0,25000,11.49,4,130962
130000,0,25000,13.79,2,130962
130000,2,25000,11.83,2,130962
105000,2,16000,12.98,7,130965
100000,2,14000,13.23,9,130966
100000,5,14000,7.88,5,130966
100000,0,14000,10.37,8,130966
125000,2,19000,11.48,3,130967
80000,4,9000,5.79,5,130967
75000,2,7750,11.66,15,130967
110000,10,12000,6.54,3,130972
110000,10,12000,10.74,2,130972
110000,0,12000,8.49,2,130972
110000,3,12000,7.88,3,130972
110000,1,12000,12.87,3,130972
110000,1,12000,6.91,4,130972
110000,10,12000,7.9,2,130972
110000,5,12000,10.99,3,130972
110000,7,12000,9.99,2,130972
110000,8,12000,6.62,3,130972
100000,1,9000,9.63,8,130973
130000,3,12000,7.88,2,130976
80000,2,5000,8.0,9,130976
80000,2,5000,5.42,8,130976
80000,2,5000,11.49,10,130976
80000,5,5000,11.36,8,130976
80000,2,5000,10.36,6,130976
80000,5,5000,10.99,9,130976
85000,0,5000,10.99,8,130977
85000,5,5000,7.14,8,130977
85000,5,5000,10.99,9,130977
115000,8,7000,8.94,2,130980
120000,5,7000,7.14,2,130981
120000,7,7000,7.14,3,130981
120000,4,7000,10.65,2,130981
120000,3,7000,7.4,3,130981
120000,3,7000,11.99,2,130981
120000,7,7000,10.36,3,130981
120000,7,7000,13.06,3,130981
90000,0,4000,7.88,7,130981
90000,3,4000,11.11,7,130981
90000,0,4000,12.87,6,130981
70000,7,2000,10.36,12,130983
75000,7,10000,5.42,12,130990
75000,14,4000,13.49,11,130993
86000,3,10000,7.66,15,131031
106000,11,12000,12.69,10,131070
90000,3,12000,5.79,28,131097
87500,5,4500,5.99,7,131104
121000,7,8000,10.99,2,131129
84000,20,20000,10.62,17,131149
92000,2,16000,13.47,9,131160
90000,6,12800,15.21,6,131164
132000,0,14000,11.99,3,131174
80000,0,4800,8.9,7,131176
80000,4,4800,10.59,9,131176
80000,4,4800,14.27,10,131176
98000,12,6000,9.91,9,131178
75000,2,15000,6.54,11,131202
94350,5,15000,14.09,9,131205
68608,21,6000,12.99,15,131207
115000,4,24000,7.9,10,131208
125000,1,25000,9.99,4,131210
125000,6,25000,7.49,4,131210
125000,9,25000,8.9,4,131210
100000,7,8750,13.99,7,131224
95800,1,22000,12.53,6,131233
98056,0,6000,14.96,6,131257
105600,10,6000,16.49,3,131260
84000,12,24000,13.8,17,131343
115742,8,7500,12.69,2,131370
122000,8,15000,8.49,4,131371
122000,8,15000,10.99,3,131371
122000,7,15000,10.99,3,131371
84000,0,3000,5.42,7,131382
85000,19,8000,11.49,13,131392
85000,4,8000,7.51,16,131392
122880,4,16000,15.31,4,131426
101000,1,20000,11.48,7,131458
101000,12,20000,8.88,7,131458
100000,0,13500,11.99,9,131466
90000,1,8000,13.48,10,131472
90000,1,8000,11.46,7,131472
90000,4,8000,13.49,6,131472
70000,8,5000,10.25,12,131472
110000,0,6000,8.49,4,131481
110000,9,6000,6.03,3,131481
110000,0,6000,9.63,2,131481
110000,9,6000,9.99,3,131481
105000,10,5000,7.14,2,131482
108000,8,3500,5.42,2,131485
99000,9,12000,10.25,10,131518
99000,14,12000,11.49,10,131518
75000,0,7200,7.88,15,131519
87000,2,25000,11.11,13,131543
74520,5,10000,17.04,15,131550
87000,1,25000,6.54,14,131587
99730,7,8000,7.14,6,131597
124896,5,12000,10.75,2,131605
96300,7,8000,10.99,10,131609
97781,7,15000,10.99,10,131635
85100,4,4500,7.88,7,131639
117000,3,20400,13.06,3,131663
102000,3,6000,13.99,10,131679
102000,4,6000,6.99,9,131679
102000,0,6000,13.22,7,131679
130000,8,24250,10.25,4,131713
115000,3,12000,10.37,2,131723
125000,0,12000,10.38,4,131725
125000,5,12000,11.71,2,131725
95000,8,6000,11.99,7,131728
95000,5,25000,10.99,18,131746
92000,0,20000,14.46,5,131753
96000,5,17000,12.18,6,131760
92004,3,20000,17.49,8,131760
106000,10,6000,12.69,2,131780
106000,10,6000,9.99,4,131780
73000,3,10500,11.86,14,131810
75600,11,8000,7.88,12,131827
84000,10,2500,11.99,8,131884
85000,0,7500,8.94,16,131892
75000,7,6825,5.42,15,131894
74568,0,6000,14.26,13,131922
84000,12,15000,11.11,5,131957
84000,1,15000,9.63,10,131957
84000,8,15000,6.03,10,131957
80000,0,12000,13.48,12,131961
80000,5,12000,13.61,14,131961
80000,13,12000,10.37,11,131961
80000,13,12000,11.99,15,131961
80000,5,12000,10.99,11,131961
80000,0,12000,12.68,15,131961
130000,7,24000,12.73,3,131963
90000,11,12000,7.9,6,131965
90000,12,12000,6.03,5,131965
90000,11,12000,6.92,10,131965
90000,3,12000,10.99,10,131965
90000,7,12000,10.59,5,131965
90000,4,12000,10.99,10,131965
90000,5,12000,11.49,6,131965
120000,5,18000,14.26,4,131966
96000,3,12000,7.51,10,131967
120000,1,12000,11.49,4,131974
120000,3,12000,10.37,2,131974
120000,1,12000,11.71,2,131974
120000,1,12000,10.99,3,131974
120000,0,12000,6.62,2,131974
120000,8,12000,5.79,4,131974
120000,8,12000,9.99,3,131974
120000,1,12000,12.53,3,131974
100000,0,8000,8.59,10,131975
100000,1,8000,5.79,6,131975
100000,5,8000,9.91,9,131975
100000,0,8000,8.32,9,131975
100000,2,8000,12.18,8,131975
100000,12,8000,6.03,6,131975
80000,13,4000,6.03,6,131978
120000,7,6000,10.62,4,131982
120000,5,6000,7.49,2,131982
120000,7,6000,11.49,4,131982
120000,5,6000,6.92,2,131982
120000,7,6000,14.27,3,131982
120000,5,6000,10.99,4,131982
120000,4,6000,9.99,2,131982
120000,1,6000,11.49,4,131982
120000,7,6000,5.42,2,131982
120000,5,6000,10.99,4,131982
120000,2,6000,14.27,2,131982
120000,7,6000,8.9,2,131982
120000,7,6000,9.99,2,131982
120000,0,6000,11.71,4,131982
90000,2,3000,6.03,7,131984
90000,15,3000,12.99,8,131984
90000,2,3000,11.49,5,131984
100000,1,3000,9.99,8,131985
72000,9,12000,10.37,12,131989
80000,9,5500,10.99,17,132093
109000,2,15000,12.68,5,132117
90000,3,2850,14.27,8,132134
78000,0,16000,9.64,13,132152
114000,1,16000,10.99,4,132167
106300,10,6000,6.03,4,132170
110000,8,10800,14.17,3,132173
85000,21,25000,10.74,15,132191
72500,2,7000,7.29,13,132191
105000,3,20000,12.87,8,132209
95000,5,15000,8.49,9,132212
95000,6,15000,15.33,7,132212
95000,9,15000,13.49,9,132212
84996,17,8000,11.49,7,132214
75000,3,6400,13.47,13,132320
93000,11,2500,5.99,5,132336
102500,3,6000,10.59,6,132354
102500,4,6000,10.99,10,132354
89000,13,10000,10.36,7,132368
78000,4,8000,8.49,15,132368
76000,8,4400,12.69,15,132376
108000,7,8000,7.49,3,132377
117000,8,8000,13.06,3,132379
85000,12,3600,5.99,7,132381
107004,11,12000,5.79,10,132426
93000,7,2400,6.39,8,132436
90000,5,25000,10.99,7,132445
125000,10,30000,7.51,3,132455
130000,9,30000,15.65,3,132457
75000,16,10000,6.62,13,132462
75000,6,10000,9.99,17,132462
95000,2,10000,10.37,9,132470
85000,2,7750,11.12,7,132471
135000,2,16000,11.49,3,132472
111996,7,7500,11.14,3,132473
90000,9,7000,9.96,8,132474
90000,12,7000,6.03,10,132474
90000,0,7000,13.23,10,132474
70000,4,4000,16.49,12,132475
70000,5,4000,13.98,15,132475
100000,1,7500,12.69,5,132476
80000,4,3500,8.94,9,132480
80000,5,3500,5.99,9,132480
85000,17,3500,7.29,9,132481
110000,4,5000,7.43,3,132482
110000,8,5000,11.14,4,132482
110000,0,5000,13.85,2,132482
110000,9,5000,5.42,2,132482
125000,6,5000,11.12,2,132484
105000,1,4000,9.63,2,132484
81800,17,2400,11.36,8,132554
104000,4,13000,9.63,6,132568
84000,3,6000,7.14,10,132574
92004,15,10000,9.63,8,132575
89800,4,2100,11.14,8,132586
90000,0,15000,10.38,11,132590
80000,8,1800,16.29,14,132595
106000,3,3000,11.58,22,132680
95000,1,24000,11.83,5,132699
85500,3,7500,10.0,15,132712
85000,1,7500,16.0,7,132721
85000,1,7500,14.61,5,132721
75000,2,6000,13.49,11,132721
75000,9,6000,13.48,11,132721
95000,0,5000,7.43,6,132729
95000,13,5000,13.72,10,132729
128500,7,15000,6.54,4,132747
84000,3,10000,7.51,10,132766
84000,3,10000,10.99,8,132766
84000,3,10000,7.88,6,132766
102000,13,10000,16.11,9,132772
102000,7,10000,5.79,8,132772
102000,12,10000,6.62,6,132772
106000,10,5000,7.29,4,132782
99518,10,6500,5.99,8,132803
115900,9,12000,5.42,3,132848
102000,4,15000,8.94,9,132864
90000,7,6600,5.79,9,132875
92700,13,1500,13.06,9,132904
72204,2,4250,12.53,16,132913
90000,13,20000,6.54,7,132952
90000,18,20000,10.99,5,132952
80000,3,15000,10.0,15,132955
80000,3,15000,14.46,13,132955
80000,0,15000,6.54,17,132955
80000,20,15000,10.62,17,132955
102000,14,20000,11.36,9,132958
140000,4,28000,11.48,4,132962
120000,9,17000,7.49,3,132967
100000,5,12000,10.99,9,132968
100000,13,12000,10.65,10,132968
100000,9,12000,5.79,10,132968
100000,13,12000,7.88,7,132968
100000,6,12000,7.88,10,132968
100000,6,12000,9.25,9,132968
117600,9,14000,12.99,4,132970
80000,0,7000,7.14,10,132971
110000,4,10000,12.62,3,132974
110000,5,10000,8.94,3,132974
110000,5,10000,9.45,3,132974
100000,8,7000,7.68,6,132977
100000,9,7000,7.14,6,132977
130000,2,10000,11.36,3,132978
130000,6,10000,7.14,3,132978
130000,3,10000,12.18,4,132978
85000,5,3000,6.62,9,132982
115000,3,5000,6.03,3,132983
115000,3,5000,11.86,3,132983
115000,8,5000,11.36,4,132983
120000,3,5000,7.49,4,132984
120000,2,5000,11.49,3,132984
120000,2,5000,6.03,3,132984
120000,3,5000,6.92,4,132984
120000,7,5000,7.49,3,132984
120000,3,5000,7.9,4,132984
120000,7,5000,7.51,2,132984
120000,2,5000,12.69,4,132984
120000,7,5000,11.86,3,132984
120000,3,5000,11.49,3,132984
120000,3,5000,7.14,2,132984
100010,13,7000,10.0,7,132991
91000,4,8000,9.32,9,133022
85000,2,7200,9.63,6,133022
102996,9,6000,7.88,6,133024
90000,0,10000,13.79,30,133097
107364,10,6400,6.76,3,133152
78000,3,15000,13.49,14,133153
113000,7,25000,7.9,9,133156
120000,4,16800,14.26,3,133168
121000,2,12000,7.51,3,133174
108000,2,7200,10.65,4,133178
96000,4,6000,11.49,7,133178
69600,2,6000,10.14,12,133191
85000,11,24000,11.49,13,133193
85000,2,24000,11.71,16,133193
105000,4,24250,12.18,5,133203
115000,0,22000,10.65,9,133210
105000,5,19000,12.29,9,133210
95000,4,14000,6.62,9,133213
95000,0,14000,15.96,10,133213
86400,16,5000,7.9,7,133217
98760,8,5000,14.84,6,133244
80000,6,7500,10.01,14,133292
105000,11,8400,11.83,10,133325
95000,14,4400,8.9,10,133331
72000,2,7000,6.99,15,133367
110000,7,9600,10.65,4,133375
87000,6,18000,7.9,19,133376
105600,10,14400,11.71,10,133406
90000,6,24000,10.99,9,133446
90000,5,24000,17.49,7,133446
101000,1,18000,16.49,10,133460
90000,14,15000,11.12,5,133460
90000,14,15000,13.92,10,133460
82000,5,10000,7.51,8,133465
110000,3,15000,8.94,10,133467
110000,0,15000,11.11,6,133467
110000,6,15000,12.68,6,133467
110000,4,15000,12.87,10,133467
110000,0,15000,8.94,5,133467
110000,0,15000,9.63,6,133467
110004,2,15000,11.58,9,133472
90000,0,6000,10.75,6,133476
